dataset_name,size_on_rses_gb,rses,on_tape
/ChargedHiggs_HplusTB_HplusToTB_M-400_13TeV_amcatnlo_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,1487.675224434,"T0_CH_CERN_Tape,T2_RU_ITEP,T3_CH_CERN_CTA_CastorTest,T2_US_Nebraska",True
/ChargedHiggs_HplusTB_HplusToTauNu_HeavyMass_M-3000_13TeV_amcatnlo_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,2044.642067868,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/ChargedHiggs_TTToHplusBWB_HplusToTauNu_M-155_13TeV_amcatnlo_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,69.668985432,"T1_UK_RAL_Tape,T2_US_Nebraska",True
/DMS_NNPDF30_Pseudoscalar_Mphi-1000_Mchi-450_gSM-1p0_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,20.058980234,"T1_ES_PIC_Tape,T2_US_Wisconsin",True
/DMS_NNPDF30_Pseudoscalar_Mphi-600_Mchi-1_gSM-1p0_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,19.278458576,"T1_US_FNAL_Disk,T1_FR_CCIN2P3_Tape",True
/DMS_NNPDF30_Pseudoscalar_Mphi-750_Mchi-1_gSM-1p0_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,19.606345338,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/DMS_NNPDF30_Scalar_Mphi-300_Mchi-100_gSM-1p0_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,18.223858534,"T2_US_UCSD,T1_IT_CNAF_Tape",True
/DMV_NNPDF30_Vector_Mphi-2000_Mchi-150_gSM-0p25_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,20.529597778,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/DMV_NNPDF30_Vector_Mphi-2250_Mchi-10_gSM-0p25_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,20.861225336,"T2_US_Purdue,T1_RU_JINR_Tape",True
/DMV_NNPDF30_Vector_Mphi-2500_Mchi-700_gSM-0p25_gDM-1p0_v2_13TeV-powheg/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,20.719992804,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
